Timestamp,TrafficCount,Year,Month,Day,Hour,Minute,DayOfWeek,DayOfYear,WeekOfYear,Hour_sin,Hour_cos,Month_sin,Month_cos
21/03/20 19:30,0.018552772,2020,3,21,19,30,5,81,12,-0.965925826,0.258819045,1,6.12E-17
21/03/20 20:30,0.019248154,2020,3,21,20,30,5,81,12,-0.866025404,0.5,1,6.12E-17
21/03/20 21:30,0.01528448,2020,3,21,21,30,5,81,12,-0.707106781,0.707106781,1,6.12E-17
21/03/20 22:30,0.019846182,2020,3,21,22,30,5,81,12,-0.5,0.866025404,1,6.12E-17
21/03/20 23:30,0.011028747,2020,3,21,23,30,5,81,12,-0.258819045,0.965925826,1,6.12E-17
22/03/20 0:30,0.002350389,2020,3,22,0,30,6,82,12,0,1,1,6.12E-17
22/03/20 1:30,0.001390763,2020,3,22,1,30,6,82,12,0.258819045,0.965925826,1,6.12E-17
22/03/20 2:30,0.002030513,2020,3,22,2,30,6,82,12,0.5,0.866025404,1,6.12E-17
22/03/20 3:30,0.000611936,2020,3,22,3,30,6,82,12,0.707106781,0.707106781,1,6.12E-17
22/03/20 4:30,0.000834458,2020,3,22,4,30,6,82,12,0.866025404,0.5,1,6.12E-17
22/03/20 5:30,0.000667566,2020,3,22,5,30,6,82,12,0.965925826,0.258819045,1,6.12E-17
22/03/20 6:30,0.00246165,2020,3,22,6,30,6,82,12,1,6.12E-17,1,6.12E-17
22/03/20 7:30,0.015381834,2020,3,22,7,30,6,82,12,0.965925826,-0.258819045,1,6.12E-17
22/03/20 8:30,0.014213593,2020,3,22,8,30,6,82,12,0.866025404,-0.5,1,6.12E-17
22/03/20 9:30,0.01938723,2020,3,22,9,30,6,82,12,0.707106781,-0.707106781,1,6.12E-17
22/03/20 10:30,0.030708037,2020,3,22,10,30,6,82,12,0.5,-0.866025404,1,6.12E-17
22/03/20 11:30,0.030123917,2020,3,22,11,30,6,82,12,0.258819045,-0.965925826,1,6.12E-17
22/03/20 12:30,0.0432249,2020,3,22,12,30,6,82,12,1.22E-16,-1,1,6.12E-17
22/03/20 13:30,0.017899114,2020,3,22,13,30,6,82,12,-0.258819045,-0.965925826,1,6.12E-17
22/03/20 14:30,0.023684686,2020,3,22,14,30,6,82,12,-0.5,-0.866025404,1,6.12E-17
22/03/20 15:30,0.026466211,2020,3,22,15,30,6,82,12,-0.707106781,-0.707106781,1,6.12E-17
22/03/20 16:30,0.017899114,2020,3,22,16,30,6,82,12,-0.866025404,-0.5,1,6.12E-17
22/03/20 17:30,0.035464445,2020,3,22,17,30,6,82,12,-0.965925826,-0.258819045,1,6.12E-17
22/03/20 18:30,0.030374254,2020,3,22,18,30,6,82,12,-1,-1.84E-16,1,6.12E-17
22/03/20 19:30,0.042473888,2020,3,22,19,30,6,82,12,-0.965925826,0.258819045,1,6.12E-17
22/03/20 20:30,0.028607986,2020,3,22,20,30,6,82,12,-0.866025404,0.5,1,6.12E-17
22/03/20 21:30,0.028037773,2020,3,22,21,30,6,82,12,-0.707106781,0.707106781,1,6.12E-17
22/03/20 22:30,0.030207363,2020,3,22,22,30,6,82,12,-0.5,0.866025404,1,6.12E-17
22/03/20 23:30,0.024032377,2020,3,22,23,30,6,82,12,-0.258819045,0.965925826,1,6.12E-17
23/03/20 0:00,0.024032377,2020,3,23,0,0,0,83,13,0,1,1,6.12E-17
23/03/20 0:30,0.011668498,2020,3,23,0,30,0,83,13,0,1,1,6.12E-17
23/03/20 1:30,0.008135961,2020,3,23,1,30,0,83,13,0.258819045,0.965925826,1,6.12E-17
23/03/20 2:30,0.00029206,2020,3,23,2,30,0,83,13,0.5,0.866025404,1,6.12E-17
23/03/20 3:30,0.001668915,2020,3,23,3,30,0,83,13,0.707106781,0.707106781,1,6.12E-17
23/03/20 4:30,0.003435184,2020,3,23,4,30,0,83,13,0.866025404,0.5,1,6.12E-17
23/03/20 5:30,0.009512816,2020,3,23,5,30,0,83,13,0.965925826,0.258819045,1,6.12E-17
23/03/20 6:30,0.03133388,2020,3,23,6,30,0,83,13,1,6.12E-17,1,6.12E-17
23/03/20 7:30,0.068258626,2020,3,23,7,30,0,83,13,0.965925826,-0.258819045,1,6.12E-17
23/03/20 8:30,0.214692016,2020,3,23,8,30,0,83,13,0.866025404,-0.5,1,6.12E-17
23/03/20 9:30,0.388189644,2020,3,23,9,30,0,83,13,0.707106781,-0.707106781,1,6.12E-17
23/03/20 10:30,0.46687899,2020,3,23,10,30,0,83,13,0.5,-0.866025404,1,6.12E-17
23/03/20 11:30,0.453791914,2020,3,23,11,30,0,83,13,0.258819045,-0.965925826,1,6.12E-17
23/03/20 12:30,0.440440594,2020,3,23,12,30,0,83,13,1.22E-16,-1,1,6.12E-17
23/03/20 13:30,0.271504666,2020,3,23,13,30,0,83,13,-0.258819045,-0.965925826,1,6.12E-17
23/03/20 14:30,0.38768897,2020,3,23,14,30,0,83,13,-0.5,-0.866025404,1,6.12E-17
23/03/20 15:30,0.382640502,2020,3,23,15,30,0,83,13,-0.707106781,-0.707106781,1,6.12E-17
23/03/20 16:30,0.315689192,2020,3,23,16,30,0,83,13,-0.866025404,-0.5,1,6.12E-17
23/03/20 17:30,0.294939015,2020,3,23,17,30,0,83,13,-0.965925826,-0.258819045,1,6.12E-17
23/03/20 18:30,0.212355535,2020,3,23,18,30,0,83,13,-1,-1.84E-16,1,6.12E-17
23/03/20 19:30,0.169867738,2020,3,23,19,30,0,83,13,-0.965925826,0.258819045,1,6.12E-17
23/03/20 20:30,0.105711862,2020,3,23,20,30,0,83,13,-0.866025404,0.5,1,6.12E-17
23/03/20 21:30,0.082152344,2020,3,23,21,30,0,83,13,-0.707106781,0.707106781,1,6.12E-17
23/03/20 22:30,0.051736367,2020,3,23,22,30,0,83,13,-0.5,0.866025404,1,6.12E-17
23/03/20 23:30,0.020986607,2020,3,23,23,30,0,83,13,-0.258819045,0.965925826,1,6.12E-17
24/03/20 0:30,0.020026981,2020,3,24,0,30,1,84,13,0,1,1,6.12E-17
24/03/20 1:30,0.010903578,2020,3,24,1,30,1,84,13,0.258819045,0.965925826,1,6.12E-17
24/03/20 2:30,0.004019304,2020,3,24,2,30,1,84,13,0.5,0.866025404,1,6.12E-17
24/03/20 3:30,0.003449091,2020,3,24,3,30,1,84,13,0.707106781,0.707106781,1,6.12E-17
24/03/20 4:30,0.0031014,2020,3,24,4,30,1,84,13,0.866025404,0.5,1,6.12E-17
24/03/20 5:30,0.007982977,2020,3,24,5,30,1,84,13,0.965925826,0.258819045,1,6.12E-17
24/03/20 6:30,0.020013073,2020,3,24,6,30,1,84,13,1,6.12E-17,1,6.12E-17
24/03/20 7:30,0.047967401,2020,3,24,7,30,1,84,13,0.965925826,-0.258819045,1,6.12E-17
24/03/20 8:30,0.133109884,2020,3,24,8,30,1,84,13,0.866025404,-0.5,1,6.12E-17
24/03/20 9:30,0.307734031,2020,3,24,9,30,1,84,13,0.707106781,-0.707106781,1,6.12E-17
24/03/20 10:30,0.424864053,2020,3,24,10,30,1,84,13,0.5,-0.866025404,1,6.12E-17
24/03/20 11:30,0.423987873,2020,3,24,11,30,1,84,13,0.258819045,-0.965925826,1,6.12E-17
24/03/20 12:30,0.323880784,2020,3,24,12,30,1,84,13,1.22E-16,-1,1,6.12E-17
24/03/20 13:30,0.296162886,2020,3,24,13,30,1,84,13,-0.258819045,-0.965925826,1,6.12E-17
24/03/20 14:30,0.303478297,2020,3,24,14,30,1,84,13,-0.5,-0.866025404,1,6.12E-17
24/03/20 15:30,0.459243703,2020,3,24,15,30,1,84,13,-0.707106781,-0.707106781,1,6.12E-17
24/03/20 16:30,0.26673435,2020,3,24,16,30,1,84,13,-0.866025404,-0.5,1,6.12E-17
24/03/20 17:30,0.184846251,2020,3,24,17,30,1,84,13,-0.965925826,-0.258819045,1,6.12E-17
24/03/20 18:30,0.229628805,2020,3,24,18,30,1,84,13,-1,-1.84E-16,1,6.12E-17
24/03/20 19:30,0.126295148,2020,3,24,19,30,1,84,13,-0.965925826,0.258819045,1,6.12E-17
24/03/20 20:30,0.094391055,2020,3,24,20,30,1,84,13,-0.866025404,0.5,1,6.12E-17
24/03/20 21:30,0.083125878,2020,3,24,21,30,1,84,13,-0.707106781,0.707106781,1,6.12E-17
24/03/20 22:30,0.064684366,2020,3,24,22,30,1,84,13,-0.5,0.866025404,1,6.12E-17
24/03/20 23:30,0.034268389,2020,3,24,23,30,1,84,13,-0.258819045,0.965925826,1,6.12E-17
25/03/20 0:30,0.028427187,2020,3,25,0,30,2,85,13,0,1,1,6.12E-17
25/03/20 1:30,0.011557237,2020,3,25,1,30,2,85,13,0.258819045,0.965925826,1,6.12E-17
25/03/20 2:30,0.003518629,2020,3,25,2,30,2,85,13,0.5,0.866025404,1,6.12E-17
25/03/20 3:30,0.002100051,2020,3,25,3,30,2,85,13,0.707106781,0.707106781,1,6.12E-17
25/03/20 4:30,0.004227918,2020,3,25,4,30,2,85,13,0.866025404,0.5,1,6.12E-17
25/03/20 5:30,0.005229267,2020,3,25,5,30,2,85,13,0.965925826,0.258819045,1,6.12E-17
25/03/20 6:30,0.016981211,2020,3,25,6,30,2,85,13,1,6.12E-17,1,6.12E-17
25/03/20 7:30,0.02161245,2020,3,25,7,30,2,85,13,0.965925826,-0.258819045,1,6.12E-17
25/03/20 8:30,0.037258529,2020,3,25,8,30,2,85,13,0.866025404,-0.5,1,6.12E-17
25/03/20 9:30,0.064698274,2020,3,25,9,30,2,85,13,0.707106781,-0.707106781,1,6.12E-17
25/03/20 10:30,0.111316635,2020,3,25,10,30,2,85,13,0.5,-0.866025404,1,6.12E-17
25/03/20 11:30,0.11351404,2020,3,25,11,30,2,85,13,0.258819045,-0.965925826,1,6.12E-17
25/03/20 12:30,0.108924523,2020,3,25,12,30,2,85,13,1.22E-16,-1,1,6.12E-17
25/03/20 13:30,0.097367286,2020,3,25,13,30,2,85,13,-0.258819045,-0.965925826,1,6.12E-17
25/03/20 14:30,0.112637859,2020,3,25,14,30,2,85,13,-0.5,-0.866025404,1,6.12E-17
25/03/20 15:30,0.109300029,2020,3,25,15,30,2,85,13,-0.707106781,-0.707106781,1,6.12E-17
25/03/20 16:30,0.097269933,2020,3,25,16,30,2,85,13,-0.866025404,-0.5,1,6.12E-17
25/03/20 17:30,0.079732417,2020,3,25,17,30,2,85,13,-0.965925826,-0.258819045,1,6.12E-17
25/03/20 18:30,0.087353796,2020,3,25,18,30,2,85,13,-1,-1.84E-16,1,6.12E-17
25/03/20 19:30,0.063752556,2020,3,25,19,30,2,85,13,-0.965925826,0.258819045,1,6.12E-17
25/03/20 20:30,0.066395004,2020,3,25,20,30,2,85,13,-0.866025404,0.5,1,6.12E-17
25/03/20 21:30,0.050359512,2020,3,25,21,30,2,85,13,-0.707106781,0.707106781,1,6.12E-17
25/03/20 22:30,0.045658735,2020,3,25,22,30,2,85,13,-0.5,0.866025404,1,6.12E-17
25/03/20 23:30,0.016438813,2020,3,25,23,30,2,85,13,-0.258819045,0.965925826,1,6.12E-17
26/03/20 0:30,0.012266526,2020,3,26,0,30,3,86,13,0,1,1,6.12E-17
26/03/20 1:30,0.009387647,2020,3,26,1,30,3,86,13,0.258819045,0.965925826,1,6.12E-17
26/03/20 2:30,0.002948417,2020,3,26,2,30,3,86,13,0.5,0.866025404,1,6.12E-17
26/03/20 3:30,0.001446393,2020,3,26,3,30,3,86,13,0.707106781,0.707106781,1,6.12E-17
26/03/20 4:30,0.004116657,2020,3,26,4,30,3,86,13,0.866025404,0.5,1,6.12E-17
26/03/20 5:30,0.006049817,2020,3,26,5,30,3,86,13,0.965925826,0.258819045,1,6.12E-17
26/03/20 6:30,0.012628124,2020,3,26,6,30,3,86,13,1,6.12E-17,1,6.12E-17
26/03/20 7:30,0.046743529,2020,3,26,7,30,3,86,13,0.965925826,-0.258819045,1,6.12E-17
26/03/20 8:30,0.172746617,2020,3,26,8,30,3,86,13,0.866025404,-0.5,1,6.12E-17
26/03/20 9:30,0.319583328,2020,3,26,9,30,3,86,13,0.707106781,-0.707106781,1,6.12E-17
26/03/20 10:30,0.506557445,2020,3,26,10,30,3,86,13,0.5,-0.866025404,1,6.12E-17
26/03/20 11:30,0.496502232,2020,3,26,11,30,3,86,13,0.258819045,-0.965925826,1,6.12E-17
26/03/20 12:30,0.398022336,2020,3,26,12,30,3,86,13,1.22E-16,-1,1,6.12E-17
26/03/20 13:30,0.286191119,2020,3,26,13,30,3,86,13,-0.258819045,-0.965925826,1,6.12E-17
26/03/20 14:30,0.322893342,2020,3,26,14,30,3,86,13,-0.5,-0.866025404,1,6.12E-17
26/03/20 15:30,0.295119814,2020,3,26,15,30,3,86,13,-0.707106781,-0.707106781,1,6.12E-17
26/03/20 16:30,0.441094252,2020,3,26,16,30,3,86,13,-0.866025404,-0.5,1,6.12E-17
26/03/20 17:30,0.253132693,2020,3,26,17,30,3,86,13,-0.965925826,-0.258819045,1,6.12E-17
26/03/20 18:30,0.233258696,2020,3,26,18,30,3,86,13,-1,-1.84E-16,1,6.12E-17
26/03/20 19:30,0.163804014,2020,3,26,19,30,3,86,13,-0.965925826,0.258819045,1,6.12E-17
26/03/20 20:30,0.630098883,2020,3,26,20,30,3,86,13,-0.866025404,0.5,1,6.12E-17
26/03/20 21:30,1,2020,3,26,21,30,3,86,13,-0.707106781,0.707106781,1,6.12E-17
26/03/20 22:30,0.376117825,2020,3,26,22,30,3,86,13,-0.5,0.866025404,1,6.12E-17
26/03/20 23:30,0.030541146,2020,3,26,23,30,3,86,13,-0.258819045,0.965925826,1,6.12E-17
27/03/20 0:30,0.009860507,2020,3,27,0,30,4,87,13,0,1,1,6.12E-17
27/03/20 1:30,0.010166474,2020,3,27,1,30,4,87,13,0.258819045,0.965925826,1,6.12E-17
27/03/20 2:30,0.006216709,2020,3,27,2,30,4,87,13,0.5,0.866025404,1,6.12E-17
27/03/20 3:30,0.00251728,2020,3,27,3,30,4,87,13,0.707106781,0.707106781,1,6.12E-17
27/03/20 4:30,0.002767617,2020,3,27,4,30,4,87,13,0.866025404,0.5,1,6.12E-17
27/03/20 5:30,0.006953813,2020,3,27,5,30,4,87,13,0.965925826,0.258819045,1,6.12E-17
27/03/20 6:30,0.018135544,2020,3,27,6,30,4,87,13,1,6.12E-17,1,6.12E-17
27/03/20 7:30,0.042042752,2020,3,27,7,30,4,87,13,0.965925826,-0.258819045,1,6.12E-17
27/03/20 8:30,0.120648652,2020,3,27,8,30,4,87,13,0.866025404,-0.5,1,6.12E-17
27/03/20 9:30,0.241867516,2020,3,27,9,30,4,87,13,0.707106781,-0.707106781,1,6.12E-17
27/03/20 10:30,0.367703712,2020,3,27,10,30,4,87,13,0.5,-0.866025404,1,6.12E-17
27/03/20 11:30,0.378829812,2020,3,27,11,30,4,87,13,0.258819045,-0.965925826,1,6.12E-17
27/03/20 12:30,0.319180006,2020,3,27,12,30,4,87,13,1.22E-16,-1,1,6.12E-17
27/03/20 13:30,0.248960405,2020,3,27,13,30,4,87,13,-0.258819045,-0.965925826,1,6.12E-17
27/03/20 14:30,0.300599419,2020,3,27,14,30,4,87,13,-0.5,-0.866025404,1,6.12E-17
27/03/20 15:30,0.278347218,2020,3,27,15,30,4,87,13,-0.707106781,-0.707106781,1,6.12E-17
27/03/20 16:30,0.234273952,2020,3,27,16,30,4,87,13,-0.866025404,-0.5,1,6.12E-17
27/03/20 17:30,0.221993519,2020,3,27,17,30,4,87,13,-0.965925826,-0.258819045,1,6.12E-17
27/03/20 18:30,0.19522134,2020,3,27,18,30,4,87,13,-1,-1.84E-16,1,6.12E-17
27/03/20 19:30,0.135460273,2020,3,27,19,30,4,87,13,-0.965925826,0.258819045,1,6.12E-17
27/03/20 20:30,0.095322866,2020,3,27,20,30,4,87,13,-0.866025404,0.5,1,6.12E-17
27/03/20 21:30,0.062055825,2020,3,27,21,30,4,87,13,-0.707106781,0.707106781,1,6.12E-17
27/03/20 22:30,0.043127547,2020,3,27,22,30,4,87,13,-0.5,0.866025404,1,6.12E-17
27/03/20 23:30,0.030235178,2020,3,27,23,30,4,87,13,-0.258819045,0.965925826,1,6.12E-17
28/03/20 0:30,0.016438813,2020,3,28,0,30,5,88,13,0,1,1,6.12E-17
28/03/20 1:30,0.007718732,2020,3,28,1,30,5,88,13,0.258819045,0.965925826,1,6.12E-17
28/03/20 2:30,0.003671613,2020,3,28,2,30,5,88,13,0.5,0.866025404,1,6.12E-17
28/03/20 3:30,0.001237779,2020,3,28,3,30,5,88,13,0.707106781,0.707106781,1,6.12E-17
28/03/20 4:30,0.002948417,2020,3,28,4,30,5,88,13,0.866025404,0.5,1,6.12E-17
28/03/20 5:30,0.003560352,2020,3,28,5,30,5,88,13,0.965925826,0.258819045,1,6.12E-17
28/03/20 6:30,0.005660404,2020,3,28,6,30,5,88,13,1,6.12E-17,1,6.12E-17
28/03/20 7:30,0.005785572,2020,3,28,7,30,5,88,13,0.965925826,-0.258819045,1,6.12E-17
28/03/20 8:30,0.009387647,2020,3,28,8,30,5,88,13,0.866025404,-0.5,1,6.12E-17
28/03/20 9:30,0.023336996,2020,3,28,9,30,5,88,13,0.707106781,-0.707106781,1,6.12E-17
28/03/20 10:30,0.051513845,2020,3,28,10,30,5,88,13,0.5,-0.866025404,1,6.12E-17
28/03/20 11:30,0.036966469,2020,3,28,11,30,5,88,13,0.258819045,-0.965925826,1,6.12E-17
28/03/20 12:30,0.032112707,2020,3,28,12,30,5,88,13,1.22E-16,-1,1,6.12E-17
28/03/20 13:30,0.030721945,2020,3,28,13,30,5,88,13,-0.258819045,-0.965925826,1,6.12E-17
28/03/20 14:30,0.016563982,2020,3,28,14,30,5,88,13,-0.5,-0.866025404,1,6.12E-17
28/03/20 15:30,0.026772179,2020,3,28,15,30,5,88,13,-0.707106781,-0.707106781,1,6.12E-17
28/03/20 16:30,0.020750177,2020,3,28,16,30,5,88,13,-0.866025404,-0.5,1,6.12E-17
28/03/20 17:30,0.028399371,2020,3,28,17,30,5,88,13,-0.965925826,-0.258819045,1,6.12E-17
28/03/20 18:30,0.030833206,2020,3,28,18,30,5,88,13,-1,-1.84E-16,1,6.12E-17
28/03/20 19:30,0.031792832,2020,3,28,19,30,5,88,13,-0.965925826,0.258819045,1,6.12E-17
28/03/20 20:30,0.021821064,2020,3,28,20,30,5,88,13,-0.866025404,0.5,1,6.12E-17
28/03/20 21:30,0.025172802,2020,3,28,21,30,5,88,13,-0.707106781,0.707106781,1,6.12E-17
28/03/20 22:30,0.017259363,2020,3,28,22,30,5,88,13,-0.5,0.866025404,1,6.12E-17
28/03/20 23:30,0.010611518,2020,3,28,23,30,5,88,13,-0.258819045,0.965925826,1,6.12E-17
29/03/20 0:30,0.002656356,2020,3,29,0,30,6,89,13,0,1,1,6.12E-17
29/03/20 1:30,0.004186195,2020,3,29,1,30,6,89,13,0.258819045,0.965925826,1,6.12E-17
29/03/20 2:30,0.00386632,2020,3,29,2,30,6,89,13,0.5,0.866025404,1,6.12E-17
29/03/20 3:30,0.00052849,2020,3,29,3,30,6,89,13,0.707106781,0.707106781,1,6.12E-17
29/03/20 4:30,0.000931811,2020,3,29,4,30,6,89,13,0.866025404,0.5,1,6.12E-17
29/03/20 5:30,0.002586818,2020,3,29,5,30,6,89,13,0.965925826,0.258819045,1,6.12E-17
29/03/20 6:30,0.003421276,2020,3,29,6,30,6,89,13,1,6.12E-17,1,6.12E-17
29/03/20 7:30,0.007245873,2020,3,29,7,30,6,89,13,0.965925826,-0.258819045,1,6.12E-17
29/03/20 8:30,0.008636635,2020,3,29,8,30,6,89,13,0.866025404,-0.5,1,6.12E-17
29/03/20 9:30,0.023225735,2020,3,29,9,30,6,89,13,0.707106781,-0.707106781,1,6.12E-17
29/03/20 10:30,0.036048565,2020,3,29,10,30,6,89,13,0.5,-0.866025404,1,6.12E-17
29/03/20 11:30,0.027300669,2020,3,29,11,30,6,89,13,0.258819045,-0.965925826,1,6.12E-17
29/03/20 12:30,0.028149034,2020,3,29,12,30,6,89,13,1.22E-16,-1,1,6.12E-17
29/03/20 13:30,0.027092055,2020,3,29,13,30,6,89,13,-0.258819045,-0.965925826,1,6.12E-17
29/03/20 14:30,0.034629988,2020,3,29,14,30,6,89,13,-0.5,-0.866025404,1,6.12E-17
29/03/20 15:30,0.046034241,2020,3,29,15,30,6,89,13,-0.707106781,-0.707106781,1,6.12E-17
29/03/20 16:30,0.025784738,2020,3,29,16,30,6,89,13,-0.866025404,-0.5,1,6.12E-17
29/03/20 17:30,0.042446073,2020,3,29,17,30,6,89,13,-0.965925826,-0.258819045,1,6.12E-17
29/03/20 18:30,0.052223134,2020,3,29,18,30,6,89,13,-1,-1.84E-16,1,6.12E-17
29/03/20 19:30,0.045088522,2020,3,29,19,30,6,89,13,-0.965925826,0.258819045,1,6.12E-17
29/03/20 20:30,0.026660918,2020,3,29,20,30,6,89,13,-0.866025404,0.5,1,6.12E-17
29/03/20 21:30,0.026521842,2020,3,29,21,30,6,89,13,-0.707106781,0.707106781,1,6.12E-17
29/03/20 22:30,0.020930976,2020,3,29,22,30,6,89,13,-0.5,0.866025404,1,6.12E-17
29/03/20 23:30,0.011793666,2020,3,29,23,30,6,89,13,-0.258819045,0.965925826,1,6.12E-17
30/03/20 0:00,0.011793666,2020,3,30,0,0,0,90,14,0,1,1,6.12E-17
30/03/20 0:30,0.004492163,2020,3,30,0,30,0,90,14,0,1,1,6.12E-17
30/03/20 1:30,0.003977581,2020,3,30,1,30,0,90,14,0.258819045,0.965925826,1,6.12E-17
30/03/20 2:30,0.002030513,2020,3,30,2,30,0,90,14,0.5,0.866025404,1,6.12E-17
30/03/20 3:30,0.001196056,2020,3,30,3,30,0,90,14,0.707106781,0.707106781,1,6.12E-17
30/03/20 4:30,0.001321224,2020,3,30,4,30,0,90,14,0.866025404,0.5,1,6.12E-17
30/03/20 5:30,0.006425323,2020,3,30,5,30,0,90,14,0.965925826,0.258819045,1,6.12E-17
30/03/20 6:30,0.015952047,2020,3,30,6,30,0,90,14,1,6.12E-17,1,6.12E-17
30/03/20 7:30,0.053405282,2020,3,30,7,30,0,90,14,0.965925826,-0.258819045,1,6.12E-17
30/03/20 8:30,0.17583411,2020,3,30,8,30,0,90,14,0.866025404,-0.5,1,6.12E-17
30/03/20 9:30,0.306426714,2020,3,30,9,30,0,90,14,0.707106781,-0.707106781,1,6.12E-17
30/03/20 10:30,0.366688455,2020,3,30,10,30,0,90,14,0.5,-0.866025404,1,6.12E-17
30/03/20 11:30,0.426074016,2020,3,30,11,30,0,90,14,0.258819045,-0.965925826,1,6.12E-17
30/03/20 12:30,0.347537655,2020,3,30,12,30,0,90,14,1.22E-16,-1,1,6.12E-17
30/03/20 13:30,0.258556667,2020,3,30,13,30,0,90,14,-0.258819045,-0.965925826,1,6.12E-17
30/03/20 14:30,0.269543691,2020,3,30,14,30,0,90,14,-0.5,-0.866025404,1,6.12E-17
30/03/20 15:30,0.272923244,2020,3,30,15,30,0,90,14,-0.707106781,-0.707106781,1,6.12E-17
30/03/20 16:30,0.221186877,2020,3,30,16,30,0,90,14,-0.866025404,-0.5,1,6.12E-17
30/03/20 17:30,0.241019151,2020,3,30,17,30,0,90,14,-0.965925826,-0.258819045,1,6.12E-17
30/03/20 18:30,0.160007232,2020,3,30,18,30,0,90,14,-1,-1.84E-16,1,6.12E-17
30/03/20 19:30,0.133638374,2020,3,30,19,30,0,90,14,-0.965925826,0.258819045,1,6.12E-17
30/03/20 20:30,0.088925358,2020,3,30,20,30,0,90,14,-0.866025404,0.5,1,6.12E-17
30/03/20 21:30,0.07444752,2020,3,30,21,30,0,90,14,-0.707106781,0.707106781,1,6.12E-17
30/03/20 22:30,0.055825209,2020,3,30,22,30,0,90,14,-0.5,0.866025404,1,6.12E-17
30/03/20 23:30,0.041889768,2020,3,30,23,30,0,90,14,-0.258819045,0.965925826,1,6.12E-17
31/03/20 0:30,0.018455419,2020,3,31,0,30,1,91,14,0,1,1,6.12E-17
31/03/20 1:30,0.004937207,2020,3,31,1,30,1,91,14,0.258819045,0.965925826,1,6.12E-17
31/03/20 2:30,0.003170939,2020,3,31,2,30,1,91,14,0.5,0.866025404,1,6.12E-17
31/03/20 3:30,0.001724546,2020,3,31,3,30,1,91,14,0.707106781,0.707106781,1,6.12E-17
31/03/20 4:30,0.001891437,2020,3,31,4,30,1,91,14,0.866025404,0.5,1,6.12E-17
31/03/20 5:30,0.007343226,2020,3,31,5,30,1,91,14,0.965925826,0.258819045,1,6.12E-17
31/03/20 6:30,0.016021585,2020,3,31,6,30,1,91,14,1,6.12E-17,1,6.12E-17
31/03/20 7:30,0.051527753,2020,3,31,7,30,1,91,14,0.965925826,-0.258819045,1,6.12E-17
31/03/20 8:30,0.14929836,2020,3,31,8,30,1,91,14,0.866025404,-0.5,1,6.12E-17
31/03/20 9:30,0.264731652,2020,3,31,9,30,1,91,14,0.707106781,-0.707106781,1,6.12E-17
31/03/20 10:30,0.346063447,2020,3,31,10,30,1,91,14,0.5,-0.866025404,1,6.12E-17
31/03/20 11:30,0.368385186,2020,3,31,11,30,1,91,14,0.258819045,-0.965925826,1,6.12E-17
31/03/20 12:30,0.243550339,2020,3,31,12,30,1,91,14,1.22E-16,-1,1,6.12E-17
31/03/20 13:30,0.20875346,2020,3,31,13,30,1,91,14,-0.258819045,-0.965925826,1,6.12E-17
31/03/20 14:30,0.212758856,2020,3,31,14,30,1,91,14,-0.5,-0.866025404,1,6.12E-17
31/03/20 15:30,0.160827782,2020,3,31,15,30,1,91,14,-0.707106781,-0.707106781,1,6.12E-17
31/03/20 16:30,0.140383572,2020,3,31,16,30,1,91,14,-0.866025404,-0.5,1,6.12E-17
31/03/20 17:30,0.127699818,2020,3,31,17,30,1,91,14,-0.965925826,-0.258819045,1,6.12E-17
31/03/20 18:30,0.187446977,2020,3,31,18,30,1,91,14,-1,-1.84E-16,1,6.12E-17
31/03/20 19:30,0.114320682,2020,3,31,19,30,1,91,14,-0.965925826,0.258819045,1,6.12E-17
31/03/20 20:30,0.09026049,2020,3,31,20,30,1,91,14,-0.866025404,0.5,1,6.12E-17
31/03/20 21:30,0.080135738,2020,3,31,21,30,1,91,14,-0.707106781,0.707106781,1,6.12E-17
31/03/20 22:30,0.040206945,2020,3,31,22,30,1,91,14,-0.5,0.866025404,1,6.12E-17
31/03/20 23:30,0.031194804,2020,3,31,23,30,1,91,14,-0.258819045,0.965925826,1,6.12E-17
04/01/20 0:30,0.014477838,2020,1,4,0,30,5,4,1,0,1,0.5,0.866025404
04/01/20 1:30,0.007593564,2020,1,4,1,30,5,4,1,0.258819045,0.965925826,0.5,0.866025404
04/01/20 2:30,0.004033211,2020,1,4,2,30,5,4,1,0.5,0.866025404,0.5,0.866025404
04/01/20 3:30,0.002392112,2020,1,4,3,30,5,4,1,0.707106781,0.707106781,0.5,0.866025404
04/01/20 4:30,0.005493512,2020,1,4,4,30,5,4,1,0.866025404,0.5,0.5,0.866025404
04/01/20 5:30,0.015604356,2020,1,4,5,30,5,4,1,0.965925826,0.258819045,0.5,0.866025404
04/01/20 6:30,0.023990654,2020,1,4,6,30,5,4,1,1,6.12E-17,0.5,0.866025404
04/01/20 7:30,0.057062988,2020,1,4,7,30,5,4,1,0.965925826,-0.258819045,0.5,0.866025404
04/01/20 8:30,0.153220311,2020,1,4,8,30,5,4,1,0.866025404,-0.5,0.5,0.866025404
04/01/20 9:30,0.225581686,2020,1,4,9,30,5,4,1,0.707106781,-0.707106781,0.5,0.866025404
04/01/20 10:30,0.3237278,2020,1,4,10,30,5,4,1,0.5,-0.866025404,0.5,0.866025404
04/01/20 11:30,0.294062835,2020,1,4,11,30,5,4,1,0.258819045,-0.965925826,0.5,0.866025404
04/01/20 12:30,0.25473207,2020,1,4,12,30,5,4,1,1.22E-16,-1,0.5,0.866025404
